timestamp,open,high,low,close,volume
1636772400000,0.009822,0.009831,0.009798,0.009811,4277.199
1636776000000,0.009811,0.009822,0.009796,0.009801,3101.987
1636779600000,0.009801,0.009808,0.009745,0.009777,5159.161
1636783200000,0.00978,0.009806,0.009772,0.009804,2757.581
1636786800000,0.009802,0.009806,0.009771,0.009794,3571.27
1636790400000,0.009794,0.00983,0.009787,0.009822,6124.405
1636794000000,0.009823,0.009843,0.009808,0.009843,5549.484
1636797600000,0.009843,0.009877,0.009837,0.009856,7562.865
1636801200000,0.009855,0.009964,0.009842,0.009954,11070.629
1636804800000,0.009953,0.009965,0.009884,0.009899,9125.373
1636808400000,0.009898,0.009938,0.009894,0.009932,6085.518
1636812000000,0.009932,0.009973,0.009892,0.009963,10822.495
1636815600000,0.009963,0.010043,0.009963,0.010033,13797.182
1636819200000,0.010033,0.010094,0.009983,0.010078,10294.174
1636822800000,0.010081,0.010131,0.010058,0.010103,12334.615
1636826400000,0.010103,0.010155,0.009999,0.010103,13642.16
1636830000000,0.0101,0.010123,0.010055,0.01011,10433.615
1636833600000,0.010111,0.010163,0.010095,0.010156,9094.09
1636837200000,0.010155,0.010162,0.010106,0.010115,6466.076
1636840800000,0.010115,0.010159,0.0101,0.010124,5008.792
1636844400000,0.010125,0.010141,0.010073,0.010089,4250.8
1636848000000,0.010088,0.010092,0.010018,0.010061,7593.098
1636851600000,0.010061,0.01008,0.010039,0.010042,3509.466
1636855200000,0.010042,0.010042,0.010005,0.010018,3276.342
1636858800000,0.010017,0.010023,0.00998,0.009998,3812.404
1636862400000,0.009998,0.009998,0.009922,0.009953,6040.659
1636866000000,0.009952,0.009982,0.009929,0.009968,3425.846
1636869600000,0.009968,0.009987,0.009935,0.009978,3639.033
1636873200000,0.009978,0.009992,0.00994,0.009987,4452.846
1636876800000,0.009986,0.00999,0.009911,0.009918,6652.51
1636880400000,0.009917,0.009948,0.009887,0.009946,2982.793
1636884000000,0.009946,0.009999,0.009941,0.009986,4485.876
1636887600000,0.009986,0.010029,0.009962,0.010027,5922.247
1636891200000,0.010028,0.010032,0.009996,0.010017,4800.251
1636894800000,0.010017,0.010217,0.00999,0.010175,15768.902
1636898400000,0.010173,0.010222,0.01015,0.010178,8994.976
1636902000000,0.010177,0.010202,0.01013,0.010198,6967.989
1636905600000,0.010198,0.010284,0.010067,0.01009,10790.574
1636909200000,0.010089,0.010138,0.010075,0.01008,6311.598
1636912800000,0.010079,0.01009,0.010062,0.01008,4151.218
1636916400000,0.010077,0.010091,0.01007,0.010074,3348.027
1636920000000,0.010075,0.010099,0.01007,0.010084,3843.311
1636923600000,0.010087,0.010089,0.010061,0.01008,3148.146
1636927200000,0.010082,0.010085,0.010042,0.010044,3533.665
1636930800000,0.010043,0.010053,0.00993,0.009933,9701.523
1636934400000,0.009933,0.009986,0.009875,0.009971,11568.34
1636938000000,0.009971,0.01001,0.009966,0.009997,5166.578
1636941600000,0.009997,0.010001,0.009956,0.009969,4472.906
1636945200000,0.009969,0.009976,0.00993,0.009934,4233.909
1636948800000,0.009934,0.00994,0.009895,0.00991,4668.185
1636952400000,0.00991,0.00996,0.00989,0.00994,6067.052
1636956000000,0.009939,0.009947,0.009919,0.00994,3746.036
1636959600000,0.00994,0.009967,0.009906,0.009964,4542.485
1636963200000,0.009964,0.009995,0.00981,0.009818,11386.958
1636966800000,0.009817,0.009818,0.00977,0.009799,8002.012
1636970400000,0.009801,0.009834,0.009794,0.009814,6402.545
1636974000000,0.009814,0.009837,0.009796,0.009829,4793.998
1636977600000,0.00983,0.009834,0.009782,0.009818,5690.011
1636981200000,0.00982,0.009835,0.009799,0.009816,6979.96
1636984800000,0.009815,0.009884,0.009807,0.009884,6576.465
1636988400000,0.009884,0.009915,0.009866,0.00991,6558.627
1636992000000,0.009911,0.009963,0.009908,0.009937,6804.435
1636995600000,0.009937,0.009955,0.009921,0.009931,5019.056
1636999200000,0.009933,0.009956,0.009885,0.009951,4817.374
1637002800000,0.00995,0.009964,0.009928,0.00994,4834.216
1637006400000,0.00994,0.009952,0.009902,0.009911,4791.417
1637010000000,0.009912,0.009954,0.00991,0.009939,5288.085
1637013600000,0.009939,0.009984,0.009934,0.009952,5157.22
1637017200000,0.009951,0.009981,0.009938,0.009966,5812.154
1637020800000,0.009964,0.010101,0.009924,0.010101,12793.667
1637024400000,0.010102,0.010229,0.010072,0.010088,18542.264
1637028000000,0.010087,0.010097,0.009944,0.009969,8322.109
1637031600000,0.009971,0.010024,0.009956,0.009997,10154.558
1637035200000,0.009995,0.01,0.009885,0.009978,12335.996
1637038800000,0.009978,0.010011,0.009955,0.009996,6067.045
1637042400000,0.009998,0.010011,0.009933,0.009991,11545.232
1637046000000,0.009991,0.01002,0.009963,0.010004,8149.886
1637049600000,0.010003,0.010127,0.009992,0.010109,11320.119
1637053200000,0.010109,0.01011,0.009967,0.009973,9652.21
1637056800000,0.009973,0.010009,0.009765,0.009839,29589.235
1637060400000,0.009838,0.009906,0.00967,0.009673,19456.874
1637064000000,0.009674,0.009685,0.009506,0.009569,32469.804
1637067600000,0.009569,0.009663,0.009507,0.009648,17827.195
1637071200000,0.00965,0.009767,0.009638,0.009732,16281.965
1637074800000,0.009731,0.009739,0.009652,0.009654,6863.24
1637078400000,0.00966,0.009744,0.009638,0.009728,7385.282
1637082000000,0.009728,0.009762,0.009717,0.009735,4934.502
1637085600000,0.009734,0.00978,0.00968,0.009688,5174.449
1637089200000,0.009689,0.009746,0.009679,0.00972,4436.845
1637092800000,0.009721,0.009731,0.009654,0.009695,7639.794
1637096400000,0.009696,0.009753,0.009653,0.009721,6329.312
1637100000000,0.009721,0.009778,0.009694,0.009758,5797.416
1637103600000,0.009759,0.009815,0.009729,0.009804,6116.194
1637107200000,0.009804,0.009825,0.009768,0.00978,4914.132
1637110800000,0.00978,0.009825,0.009775,0.009789,6723.872
1637114400000,0.009789,0.009798,0.009692,0.009694,4852.59
1637118000000,0.009696,0.009726,0.009648,0.009655,12224.23
1637121600000,0.009655,0.009661,0.00954,0.009559,6820.206
1637125200000,0.009562,0.009573,0.009511,0.009521,5279.016
1637128800000,0.00952,0.009527,0.009449,0.009489,9510.125
1637132400000,0.009488,0.009546,0.009475,0.009518,6342.009
1637136000000,0.009518,0.009543,0.009485,0.00952,5143.234
1637139600000,0.00952,0.009536,0.009439,0.00944,8362.74
1637143200000,0.009441,0.009562,0.009408,0.009545,13137.502
1637146800000,0.009545,0.009672,0.009517,0.009635,8666.652
1637150400000,0.009633,0.00965,0.009585,0.009603,6511.541
1637154000000,0.009604,0.009663,0.009604,0.009641,6248.965
1637157600000,0.009641,0.009649,0.009565,0.009566,8162.549
1637161200000,0.009566,0.009589,0.009501,0.009571,8481.008
1637164800000,0.009573,0.009582,0.009531,0.009553,7936.12
1637168400000,0.009554,0.00961,0.00953,0.009602,4921.803
1637172000000,0.009605,0.009611,0.009581,0.00961,5160.496
1637175600000,0.00961,0.009611,0.009566,0.009579,10137.575
1637179200000,0.00958,0.009614,0.009554,0.009609,6832.357
1637182800000,0.00961,0.009615,0.009583,0.009613,4762.182
1637186400000,0.009613,0.009637,0.009576,0.009588,7434.558
1637190000000,0.009587,0.00959,0.009553,0.009579,3679.443
1637193600000,0.009579,0.009685,0.009577,0.009676,7449.703
1637197200000,0.009675,0.009698,0.009638,0.009688,5339.197
1637200800000,0.009688,0.009689,0.009653,0.009664,3742.962
1637204400000,0.009666,0.009703,0.009654,0.009683,4232.673
1637208000000,0.009686,0.009697,0.009582,0.009594,10707.691
1637211600000,0.009595,0.00962,0.009588,0.009614,5252.202
1637215200000,0.009614,0.009626,0.009585,0.009593,4705.701
1637218800000,0.009593,0.009608,0.009572,0.009605,4281.406
1637222400000,0.009605,0.009617,0.009584,0.009613,3223.119
1637226000000,0.009612,0.009612,0.009559,0.009589,4851.707
1637229600000,0.009589,0.0096,0.009562,0.009584,4049.042
1637233200000,0.009584,0.009587,0.00956,0.009581,5093.022
1637236800000,0.009582,0.009598,0.00955,0.009581,7352.078
1637240400000,0.009581,0.00959,0.0095,0.009523,7897.197
1637244000000,0.009524,0.00953,0.00944,0.009448,11504.12
1637247600000,0.00945,0.009475,0.009278,0.00939,23718.211
1637251200000,0.00939,0.009415,0.00925,0.009293,16647.138
1637254800000,0.009294,0.009296,0.009107,0.009233,29979.123
1637258400000,0.009236,0.009294,0.009235,0.009272,9836.963
1637262000000,0.009274,0.009343,0.009236,0.009325,12774.156
1637265600000,0.009325,0.009329,0.00927,0.009304,5555.366
1637269200000,0.009305,0.009314,0.009286,0.009292,3427.48
1637272800000,0.009291,0.00937,0.009268,0.009351,6444.562
1637276400000,0.009353,0.009375,0.009319,0.009347,5928.708
1637280000000,0.009346,0.009429,0.009306,0.009421,6671.524
1637283600000,0.009419,0.009436,0.009399,0.009403,5344.973
1637287200000,0.009402,0.009477,0.009378,0.009462,6723.999
1637290800000,0.009461,0.009475,0.009423,0.009445,4515.255
1637294400000,0.009445,0.009561,0.009442,0.009558,5972.91
1637298000000,0.009558,0.009829,0.009545,0.009781,13912.28
1637301600000,0.009781,0.0098,0.009736,0.009737,6526.1
1637305200000,0.009737,0.009766,0.009719,0.009743,6130.96
1637308800000,0.009743,0.009818,0.00973,0.009809,9045.513
1637312400000,0.009809,0.0099,0.009798,0.0099,14010.655
1637316000000,0.0099,0.009913,0.009855,0.009883,10833.499
1637319600000,0.009884,0.009891,0.009827,0.009856,6711.541
1637323200000,0.009856,0.009949,0.009853,0.00993,8701.532
1637326800000,0.009931,0.00998,0.009899,0.00998,7947.254
1637330400000,0.00998,0.010028,0.009921,0.010012,10347.031
1637334000000,0.010013,0.010015,0.009948,0.009958,6175.35
1637337600000,0.009959,0.010002,0.009959,0.009981,6618.98
1637341200000,0.009982,0.010197,0.009978,0.010008,14312.402
1637344800000,0.010009,0.010033,0.009972,0.009994,5060.355
1637348400000,0.009992,0.010076,0.009992,0.010071,12184.422
1637352000000,0.010072,0.010079,0.010041,0.010071,3798.957
1637355600000,0.010072,0.010082,0.010035,0.010064,4811.649
1637359200000,0.010064,0.010104,0.01004,0.010049,5637.179
1637362800000,0.010048,0.010048,0.009993,0.010007,4042.3
1637366400000,0.010007,0.010046,0.009985,0.01003,5390.813
1637370000000,0.010031,0.010065,0.009998,0.010051,5084.224
1637373600000,0.010051,0.010064,0.010013,0.010015,5482.231
1637377200000,0.010014,0.01003,0.009912,0.009949,6782.546
1637380800000,0.00995,0.009958,0.009916,0.009958,5175.776
1637384400000,0.009957,0.009974,0.009938,0.009955,3511.914
1637388000000,0.009955,0.009958,0.009925,0.009954,3368.256
1637391600000,0.009954,0.009963,0.009936,0.009958,2663.589
1637395200000,0.009961,0.009984,0.009955,0.009975,4166.856
1637398800000,0.009973,0.01,0.009924,0.009952,4081.312
1637402400000,0.009953,0.01,0.009949,0.009999,3504.124
1637406000000,0.009998,0.010072,0.009998,0.010062,5210.274
1637409600000,0.010064,0.01012,0.010039,0.010082,10311.182
1637413200000,0.010082,0.010091,0.010026,0.010035,5220.13
1637416800000,0.010035,0.010079,0.010032,0.010051,3822.756
1637420400000,0.010051,0.010051,0.009961,0.009971,10243.829
1637424000000,0.009971,0.010049,0.009968,0.010031,4862.279
1637427600000,0.01003,0.010057,0.010006,0.010015,4885.005
1637431200000,0.010015,0.010033,0.009935,0.010024,8934.231
1637434800000,0.010023,0.010076,0.010017,0.010047,12480.917
1637438400000,0.010047,0.010078,0.010039,0.01005,4062.587
1637442000000,0.01005,0.010064,0.010037,0.010047,3407.508
1637445600000,0.010047,0.010128,0.010043,0.010107,5859.006
1637449200000,0.010108,0.010123,0.010072,0.010122,5679.183
1637452800000,0.010121,0.010147,0.010056,0.010068,6108.949
1637456400000,0.010068,0.010082,0.01004,0.010069,3780.447
1637460000000,0.010069,0.010099,0.010045,0.010091,4123.752
1637463600000,0.010091,0.010091,0.01002,0.010056,5017.971
1637467200000,0.010057,0.010084,0.010047,0.010061,3217.428
1637470800000,0.010062,0.010101,0.010054,0.010089,2956.264
1637474400000,0.010088,0.010094,0.010049,0.010063,5375.097
1637478000000,0.010064,0.010064,0.009945,0.009953,5465.238
1637481600000,0.009953,0.009954,0.009905,0.009934,5304.335
1637485200000,0.009934,0.009976,0.009911,0.009967,5792.6
1637488800000,0.009968,0.009975,0.009904,0.00991,5401.664
1637492400000,0.00991,0.009927,0.009883,0.009921,5616.249
1637496000000,0.00992,0.00992,0.009875,0.009904,4662.141
1637499600000,0.009904,0.009976,0.009892,0.009961,5381.583
1637503200000,0.00996,0.009965,0.009921,0.00993,6141.655
1637506800000,0.009929,0.010005,0.009923,0.010003,6518.91
1637510400000,0.010004,0.010005,0.0099,0.00991,10281.088
1637514000000,0.009911,0.009922,0.009895,0.009912,4637.796
1637517600000,0.009913,0.009939,0.0099,0.009937,4314.655
1637521200000,0.009938,0.009951,0.009914,0.009914,5460.256
1637524800000,0.009913,0.009957,0.009911,0.009939,5883.413
1637528400000,0.009939,0.009999,0.009939,0.009971,5406.595
1637532000000,0.009972,0.009996,0.009948,0.009964,4303.158
1637535600000,0.009965,0.009991,0.009951,0.009965,6923.912
1637539200000,0.009964,0.009966,0.009911,0.009915,6495.445
1637542800000,0.009915,0.009934,0.009888,0.009899,4957.556
1637546400000,0.009897,0.009909,0.009833,0.009885,7890.848
1637550000000,0.009885,0.009935,0.009837,0.009914,7506.556
1637553600000,0.009915,0.009955,0.009898,0.009935,3788.356
1637557200000,0.009935,0.009937,0.009875,0.009906,4816.423
1637560800000,0.009907,0.009933,0.009879,0.009892,3532.615
1637564400000,0.009892,0.00994,0.009875,0.00992,3902.692
1637568000000,0.009919,0.009959,0.009917,0.00995,3407.311
1637571600000,0.00995,0.009974,0.009934,0.009963,3640.103
1637575200000,0.009962,0.01001,0.009956,0.010002,4414.513
1637578800000,0.010001,0.010003,0.009963,0.009983,3365.19
1637582400000,0.009983,0.01001,0.009933,0.010006,9246.058
1637586000000,0.010005,0.010009,0.009811,0.009868,11308.865
1637589600000,0.009871,0.009945,0.009868,0.009909,4824.554
1637593200000,0.00991,0.009955,0.009893,0.009896,5750.731
1637596800000,0.009897,0.009909,0.009847,0.009888,5867.062
1637600400000,0.009887,0.009923,0.009877,0.009909,5246.255
1637604000000,0.009908,0.009961,0.009899,0.009954,6128.475
1637607600000,0.009955,0.009958,0.009896,0.00993,11817.208
1637611200000,0.009928,0.009969,0.0099,0.009966,4789.771
1637614800000,0.009964,0.009977,0.009935,0.009964,4975.492
1637618400000,0.009963,0.009977,0.009923,0.009939,3137.284
1637622000000,0.00994,0.009964,0.009912,0.009943,4792.399
1637625600000,0.009944,0.010006,0.009939,0.009993,6448.771
1637629200000,0.009995,0.010001,0.009915,0.00992,4319.997
1637632800000,0.00992,0.00997,0.009913,0.009943,3583.6
1637636400000,0.009944,0.009966,0.009925,0.009962,3271.024
1637640000000,0.00996,0.009983,0.00992,0.009979,3380.341
1637643600000,0.009982,0.01001,0.009973,0.010008,4922.673
1637647200000,0.010008,0.01005,0.009992,0.010047,8528.433
1637650800000,0.010047,0.010066,0.010021,0.01006,6435.484
1637654400000,0.01006,0.010089,0.010039,0.010067,4507.632
1637658000000,0.010068,0.010128,0.010042,0.010082,9743.691
1637661600000,0.010083,0.01024,0.010077,0.010237,21065.647
1637665200000,0.010238,0.0103,0.010217,0.010272,10683.846
1637668800000,0.010274,0.0103,0.010244,0.010282,7002.393
1637672400000,0.010281,0.010398,0.010244,0.010395,10904.639
1637676000000,0.010397,0.010482,0.010367,0.010457,14804.042
1637679600000,0.010456,0.010483,0.01038,0.010419,14905.285
1637683200000,0.010418,0.01048,0.010373,0.010439,9773.161
1637686800000,0.01044,0.01045,0.010398,0.010432,5376.108
1637690400000,0.010434,0.01045,0.01041,0.010434,6365.323
1637694000000,0.010432,0.010478,0.010412,0.010455,11856.27
1637697600000,0.010455,0.0105,0.010404,0.010412,8075.811
1637701200000,0.010411,0.010435,0.010294,0.010294,7355.399
1637704800000,0.010295,0.010322,0.010294,0.010305,3531.813
1637708400000,0.010304,0.010309,0.010255,0.010271,5261.792
1637712000000,0.010269,0.010308,0.010256,0.01028,4461.14
1637715600000,0.01028,0.010327,0.010277,0.010291,4130.758
1637719200000,0.01029,0.010356,0.010289,0.010335,5800.233
1637722800000,0.010336,0.010337,0.010295,0.010296,3760.597
1637726400000,0.010296,0.010338,0.010273,0.010301,6805.704
1637730000000,0.010301,0.010333,0.010282,0.010301,3575.544
1637733600000,0.010301,0.010412,0.01029,0.010397,6102.536
1637737200000,0.010395,0.0104,0.010355,0.010375,5698.472
