timestamp,open,high,low,close,volume
1636711200000,54.929,55.513,54.567,54.961,336425.63
1636714800000,54.961,55.398,54.572,54.983,246841.36
1636718400000,54.985,55.598,54.377,55.095,303256.58
1636722000000,55.1,55.547,54.544,55.409,228838.29
1636725600000,55.423,55.517,54.946,54.977,185245.92
1636729200000,54.977,55.064,54.244,54.689,261612.69
1636732800000,54.693,55.028,53.7,54.732,471974.81
1636736400000,54.714,55.085,54.35,55.067,183843.78
1636740000000,55.064,55.377,54.922,55.137,192408.33
1636743600000,55.138,55.197,54.758,55.036,95367.98
1636747200000,55.036,55.502,55.013,55.426,98802.07
1636750800000,55.426,55.715,55.278,55.388,94612.33
1636754400000,55.388,55.502,55.167,55.431,52849.86
1636758000000,55.425,55.755,55.335,55.495,79861.88
1636761600000,55.492,56.147,55.49,56.136,130184.95
1636765200000,56.135,56.221,55.313,55.364,128666.06
1636768800000,55.356,55.592,55.093,55.265,109546.61
1636772400000,55.266,55.527,55.227,55.333,70726.3
1636776000000,55.333,55.495,55.019,55.197,78509.52
1636779600000,55.197,55.315,55.0,55.144,66910.54
1636783200000,55.144,55.793,55.143,55.77,120945.75
1636786800000,55.771,55.972,55.363,55.888,88449.53
1636790400000,55.888,56.485,55.685,56.15,219350.4
1636794000000,56.155,56.48,55.197,55.268,232500.66
1636797600000,55.266,55.419,54.948,55.191,174382.3
1636801200000,55.195,55.409,55.075,55.204,84001.76
1636804800000,55.211,55.535,54.828,55.022,125211.07
1636808400000,55.022,55.449,54.932,55.201,113450.72
1636812000000,55.205,56.36,55.16,56.212,373139.87
1636815600000,56.211,56.331,56.001,56.087,150980.8
1636819200000,56.087,56.28,55.925,55.973,122001.34
1636822800000,55.972,56.175,55.9,56.089,75362.17
1636826400000,56.089,56.105,55.316,55.476,164489.92
1636830000000,55.476,55.653,55.241,55.469,83363.81
1636833600000,55.469,56.664,55.415,56.323,338059.6
1636837200000,56.323,56.354,55.8,56.163,192602.14
1636840800000,56.145,56.329,56.028,56.276,121147.54
1636844400000,56.275,56.669,56.164,56.314,142216.05
1636848000000,56.314,56.933,56.3,56.463,188803.61
1636851600000,56.466,56.625,56.005,56.165,116485.22
1636855200000,56.166,56.276,55.942,55.989,73086.3
1636858800000,55.989,56.131,55.874,55.948,73176.61
1636862400000,55.947,56.196,55.907,56.046,69359.63
1636866000000,56.046,56.111,55.814,56.01,89364.21
1636869600000,56.011,56.164,55.891,55.952,82909.54
1636873200000,55.952,56.014,55.35,55.51,184132.2
1636876800000,55.51,55.661,55.138,55.443,174700.87
1636880400000,55.443,55.575,55.279,55.426,75999.32
1636884000000,55.426,55.671,55.322,55.577,87590.17
1636887600000,55.578,55.745,55.431,55.699,68668.76
1636891200000,55.702,55.873,55.455,55.745,135225.15
1636894800000,55.745,56.023,55.665,55.95,83058.58
1636898400000,55.95,55.953,55.456,55.618,117237.66
1636902000000,55.619,55.625,55.153,55.201,95002.23
1636905600000,55.201,55.249,54.8,54.91,214718.96
1636909200000,54.897,55.834,54.855,55.751,169465.99
1636912800000,55.756,55.818,55.146,55.43,101225.91
1636916400000,55.432,55.571,55.186,55.558,64579.84
1636920000000,55.557,55.724,55.339,55.576,81649.87
1636923600000,55.573,55.805,55.403,55.642,74262.49
1636927200000,55.638,56.0,55.633,55.921,104259.09
1636930800000,55.92,56.255,55.745,56.215,168106.09
1636934400000,56.212,56.8,56.198,56.411,304118.53
1636938000000,56.413,56.617,55.675,56.308,328088.4
1636941600000,56.317,56.432,56.034,56.17,95298.9
1636945200000,56.17,56.288,55.936,56.08,80251.0
1636948800000,56.08,56.3,56.057,56.125,96596.69
1636952400000,56.119,56.267,55.9,55.947,101449.16
1636956000000,55.947,56.194,55.929,56.177,57493.45
1636959600000,56.181,56.238,55.825,55.947,92426.56
1636963200000,55.946,56.236,55.62,56.134,182879.0
1636966800000,56.133,56.454,55.998,56.207,156813.31
1636970400000,56.207,56.367,55.984,56.218,92005.6
1636974000000,56.218,56.244,56.004,56.096,65968.87
1636977600000,56.093,56.204,55.86,56.013,97332.79
1636981200000,56.013,56.634,56.005,56.246,224929.37
1636984800000,56.246,56.263,55.506,55.602,205992.64
1636988400000,55.603,55.612,55.093,55.24,217405.64
1636992000000,55.24,55.352,54.833,55.196,241432.6
1636995600000,55.195,55.297,55.034,55.053,107625.69
1636999200000,55.057,55.215,54.58,54.91,173621.62
1637002800000,54.91,55.285,54.772,55.261,108454.23
1637006400000,55.252,55.252,54.806,54.844,88014.52
1637010000000,54.85,55.088,54.205,55.014,195753.02
1637013600000,55.011,55.149,54.555,55.115,119389.11
1637017200000,55.114,55.119,54.735,54.849,73419.6
1637020800000,54.843,54.848,52.028,53.033,859387.65
1637024400000,53.026,53.193,49.716,52.434,1184612.39
1637028000000,52.447,52.541,51.642,51.804,313995.21
1637031600000,51.805,52.257,50.936,51.623,540146.01
1637035200000,51.632,52.386,51.104,52.227,352666.8
1637038800000,52.224,52.446,52.021,52.13,173176.47
1637042400000,52.146,52.258,51.538,52.134,208361.81
1637046000000,52.134,52.257,51.729,52.123,114476.0
1637049600000,52.115,52.237,51.82,52.226,126705.7
1637053200000,52.225,52.4,51.127,51.152,222247.22
1637056800000,51.153,51.697,46.8,50.26,1675464.06
1637060400000,50.256,50.894,50.157,50.846,290132.27
1637064000000,50.846,50.941,50.156,50.206,246510.81
1637067600000,50.217,51.058,50.145,50.804,192717.52
1637071200000,50.804,51.842,50.713,51.35,339108.13
1637074800000,51.359,51.567,51.047,51.155,138372.14
1637078400000,51.151,51.561,51.055,51.349,102529.5
1637082000000,51.355,51.571,51.024,51.072,127116.48
1637085600000,51.059,51.339,50.674,50.674,113531.46
1637089200000,50.674,51.528,50.591,51.181,169388.25
1637092800000,51.171,51.193,49.756,50.374,354101.01
1637096400000,50.379,51.454,50.313,51.264,200905.93
1637100000000,51.265,51.59,51.265,51.445,96986.48
1637103600000,51.446,51.524,50.778,50.784,100965.3
1637107200000,50.789,51.489,50.338,50.552,245017.55
